country,product_id,date,zipcode,sales
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-01,13471790.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-02,45520000.0,1.0
M,fc5e84a1-ab31-4367-b55c-7c782bac2a9e,2024-06-26,82150.0,9999
M,259df2b5-de9d-47fd-9e21-e0656ba45e5d,2024-07-08,88715.0,1.0
B,d1d0561a-957e-47a5-8925-908b01c34c52,2024-06-28,20540134.0,1.0
B,aec528ad-3700-4779-bf27-ca442375c60e,2024-07-25,25565430.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-08-07,85915150.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-01,3213000.0,1.0
M,f96e2221-047b-4a47-94d5-f1c41e259b06,2024-06-09,11400.0,1.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-06-01,1826.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-08-07,86865000.0,1.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-07-18,7743385.0,9999
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-26,99300000.0,2.0
B,ede71050-d155-46b0-a217-693c52a0561b,2024-07-17,13904350.0,9999
B,85e2a9ec-ba2d-435f-8962-6f50234848ad,2024-06-18,11628646.0,1.0
B,94e7be20-22ce-40e5-a047-7e99e8109177,2024-07-02,4805330.0,1.0
M,29387e7a-0f28-430a-a110-6653838b75c5,2024-06-28,75000.0,1.0
M,b9324ab0-84cd-4d4b-b67e-115a309f9659,2024-07-19,23453.0,1.0
B,8f6bd223-7bb0-4d79-bd4c-842e7a641ba8,2024-06-19,2073100.0,1.0
M,251a3684-7655-4f74-bd0c-d66cbd8dd968,2024-07-09,56644.0,3.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-06-11,1657.0,1.0
M,3314fc74-b648-438f-910d-0545ec5d6f9e,2024-06-17,37204.0,1.0
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-07-10,1643.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-06-12,29119055.0,1.0
M,a5805c85-27f9-4663-a061-474c4064a0ac,2024-08-03,34165.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-10,18740099.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-29,7860000.0,9999
B,ebd1eb4d-af9f-4074-95ed-d197b2acc7d6,2024-06-04,3817040.0,9999
B,a9b8dd1e-efd3-4bc0-b401-4bd13012193b,2024-06-18,13481675.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-08-02,15910000.0,1.0
B,a123a4eb-a5a3-49b4-af27-e027575056d0,2024-07-18,36060000.0,6.0
M,68192ab3-6619-4878-8414-8144eb56b31c,2024-07-27,60996.0,9999
M,8f5468e8-a41e-402b-8e0f-c679a732aca1,2024-06-14,28860.0,1.0
B,c91340f7-598f-4478-b873-66ae196a3d72,2024-08-02,8653015.0,1.0
B,717cd152-b288-4437-ac44-07e4bf777ff6,2024-07-04,18150000.0,9999
A,d964ae9d-18fa-4e23-a399-5b854e45b140,2024-06-12,1001.0,9999
B,c0f7eb6f-f2a2-460c-b060-0486adf86539,2024-06-04,89240000.0,1.0
B,c885af1a-137c-4418-be28-1d97dc3cfb03,2024-06-27,4005002.0,1.0
B,c12ebde5-c453-4d70-ba64-42b64b21e9cb,2024-07-29,82810060.0,1.0
B,4eda86bd-fabb-4d15-84f1-a6740f7cf490,2024-07-01,12512100.0,1.0
M,2aa5e3b8-20e6-419c-86a3-1246c1273f57,2024-07-19,49340.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-26,39520000.0,1.0
M,72330f8b-f5d1-47e9-839b-370c196b8121,2024-07-05,82180.0,1.0
B,5070494b-05d9-465f-bf58-2c6f88b6a297,2024-06-17,88802130.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-17,66007.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-09,13052691.0,1.0
M,1ac7cbd8-aa1c-4bb8-b53a-0536560d46fa,2024-06-14,54090.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-08-03,90840350.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-17,77650000.0,1.0
B,359740b7-aff4-404f-8249-a6ceb48a9a09,2024-07-01,18402000.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-08-07,79830060.0,1.0
M,568f0d7a-8da9-4ef9-be4c-a9f0d4a2016e,2024-07-26,76148.0,1.0
M,cd05bd04-87bb-4ad3-a651-ca5faab45fa8,2024-07-19,54720.0,1.0
B,d6c5d7a6-b697-405e-8cca-62e6fb64f19e,2024-06-26,7787465.0,2.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-07,11045002.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-05,2860001.0,1.0
B,d934fd6d-b03a-4dae-89a7-26f9aa9d0c60,2024-07-06,88380000.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-26,39520000.0,1.0
M,b4cc153e-85c9-49c0-98d3-a55b2b3fcf7d,2024-07-12,48800.0,1.0
B,717cd152-b288-4437-ac44-07e4bf777ff6,2024-06-19,17680000.0,1.0
C,f0a0f14e-02a1-4fcc-8205-8a0a52ca9ed7,2024-07-06,,1.0
B,8d07ff19-40d9-4891-9bdc-5cf04263d76e,2024-07-09,5758010.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-07-22,25086.0,1.0
B,b3b40437-8657-4fb8-a3dc-ed4ed9125b6e,2024-06-05,48925000.0,1.0
B,52d6f6da-b643-4191-8f8f-7b2d2b4363c0,2024-06-23,13318130.0,1.0
B,fed0c486-fcc3-486f-8749-4d28b0de323f,2024-06-10,99500000.0,1.0
B,70218fe1-a0ed-4287-9040-b9b3456e864b,2024-06-30,6765370.0,1.0
A,d97aed5d-7126-4360-9f17-ae9362b038ec,2024-07-30,3011.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-07-18,38020.0,1.0
B,d20d5dfd-2116-421a-bcb0-09c3c5663ef5,2024-06-14,8664005.0,1.0
B,944d7123-20a3-41ef-a946-9e583aa3af36,2024-07-25,3189060.0,9999
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-08-05,42803261.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-03,21387.0,1.0
B,95562fc8-113c-4622-b029-e44d88318243,2024-06-08,64052810.0,1.0
B,9c2374c8-b573-4051-b7c8-0475b792ab4c,2024-06-03,13565090.0,1.0
M,cd05bd04-87bb-4ad3-a651-ca5faab45fa8,2024-07-23,31385.0,9999
B,7e983d62-c89b-4c27-94b2-8bd9cc459624,2024-07-17,9400230.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-28,85906070.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-05,88506450.0,1.0
B,0aa4d643-34b7-4973-85d0-b15efeff3e54,2024-08-06,2883090.0,1.0
M,fd5e34b7-b42d-41ea-a3f8-dd4b1824589c,2024-08-03,77539.0,1.0
B,44c8dacb-812f-4c0b-bf05-7dd3fac780ee,2024-08-02,18118053.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-15,17650000.0,1.0
B,d2ade748-d430-4b15-955e-c2a52c3a11ec,2024-06-10,78320000.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-01,22451041.0,1.0
M,3203a429-e8f4-4e88-bd51-0a4d3e117383,2024-07-25,36595.0,1.0
M,0aee0d77-bd0f-43ba-b45f-c0242b47d457,2024-06-14,15530.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-11,22240070.0,1.0
B,6512c882-1ada-496e-86c4-ac11a9a41031,2024-07-02,49037100.0,1.0
A,40abf6e1-812a-4759-b452-85c1bf3733fc,2024-07-28,1648.0,2.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-09,13181735.0,1.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-06-16,4325001.0,1.0
B,c742227a-b04f-487f-b8c5-ca5a16d4955f,2024-07-24,21050500.0,9999
M,d0a8688d-0091-4801-ae38-68f485673792,2024-07-02,62890.0,9999
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-04,66120.0,1.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-07-12,29293.0,4.0
B,4d2fa7e2-7064-4098-b9a3-d9a01d1caf04,2024-07-06,13060749.0,1.0
B,b0658a48-5adc-4ebf-b24a-6d36900754b2,2024-06-02,3077050.0,1.0
B,63842057-07bc-44b4-988c-804edde6e83a,2024-07-26,6528070.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-12,57480000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-21,11070430.0,1.0
B,aec14f32-a319-4e23-bca1-b143b9611e1c,2024-06-09,38425270.0,1.0
M,2f5297a0-cef7-4aeb-8845-f9f21ea0622f,2024-07-31,44190.0,1.0
A,545bbf9a-cb2f-4766-ade3-6214bdc7d924,2024-08-02,1714.0,2.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-18,21250620.0,1.0
B,d7df1bc6-cb62-4594-8f08-e2bbca8aeac7,2024-07-02,18118027.0,9999
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-08-02,64820.0,1.0
M,50144ae2-6d46-4188-ab6f-c4066dcc14d7,2024-06-13,2050.0,1.0
B,a64973fc-ad2b-4bb9-95fa-2d3892bc7f49,2024-07-11,18270180.0,9999
M,cd05bd04-87bb-4ad3-a651-ca5faab45fa8,2024-06-29,97297.0,9999
M,e36c3475-bbdc-4770-886a-9449869ac0c4,2024-07-20,80020.0,1.0
B,eb83cdae-2684-4046-99de-a999cb593e12,2024-07-13,13505305.0,1.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-07-24,41820020.0,4.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-24,88512060.0,1.0
B,982f0d33-83ad-4c9e-8b54-4571dcc16d74,2024-08-03,96600000.0,1.0
M,d6191fac-22be-41b5-89f1-b9711971cc32,2024-07-30,85000.0,1.0
B,44f03ca2-46f1-441e-b108-f4c6d5b82a52,2024-06-13,19904230.0,1.0
B,1351c284-325a-413f-bf21-b0d5e33b0355,2024-07-23,12230081.0,3.0
B,e24d3b56-82be-4412-a5d5-06ed522ea69b,2024-07-12,6719680.0,1.0
B,364e08e1-abef-468b-9ee2-9fc36c3adadc,2024-06-06,92480000.0,1.0
B,982f0d33-83ad-4c9e-8b54-4571dcc16d74,2024-06-06,89252480.0,1.0
B,063a0fae-8732-42e9-ae25-aefcdffce44e,2024-08-06,44610000.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,6180130.0,1.0
B,95521968-dd01-489d-bbcb-cba7df23a318,2024-07-10,24030014.0,1.0
M,c55711c0-deaa-4d27-b9c8-f1b177636fbd,2024-06-23,71243.0,1.0
M,4bef3d20-5677-458a-93a6-0dfde965bd05,2024-06-27,55667.0,1.0
B,9501f921-c127-4a25-977d-e18ee8d277a7,2024-06-06,40020635.0,1.0
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-08-04,2340.0,2.0
B,4eda86bd-fabb-4d15-84f1-a6740f7cf490,2024-07-01,68515000.0,1.0
B,57f8c48a-9cf3-44d8-981d-749d68248fbd,2024-08-02,6288150.0,1.0
B,8077d383-846e-4f96-b68e-234fa3e49a6a,2024-07-04,14870370.0,6.0
M,a5805c85-27f9-4663-a061-474c4064a0ac,2024-06-05,36515.0,1.0
M,da20add0-9f1b-4800-a31b-2085d849c6fd,2024-07-20,80065.0,1.0
B,71dd5d13-2387-4759-9669-3a2661e0fe81,2024-07-24,5618001.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-06-15,65030.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-26,22790877.0,9999
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-07-09,4602002.0,3.0
M,b7bd7f15-52fa-48e9-918e-0ec1cc82ce7b,2024-06-14,7530.0,9999
B,a20cfa11-5a02-4695-9f6a-1cb286872b16,2024-06-06,8730330.0,1.0
B,5de1e2c4-0cdc-4624-b6e6-1f201cc7e6af,2024-06-03,9121000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-28,38413045.0,9999
B,982f0d33-83ad-4c9e-8b54-4571dcc16d74,2024-07-06,88330272.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-04,13142543.0,1.0
B,d7170df0-d7ad-47e2-85a5-838f799c7e62,2024-07-14,12952581.0,9999
A,c8c2b425-6068-46bd-a377-6ee06ca152ba,2024-06-28,2124.0,1.0
B,6f8ea1e6-61f3-4aa3-b44d-1ba5584baa9e,2024-07-22,14093248.0,1.0
A,88e832f4-5fdd-4720-b800-0b741e16f5d1,2024-07-05,1091.0,2.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-11,77517.0,1.0
M,7d6e910c-9b53-4390-bfef-9a5a531c2816,2024-06-15,51800.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-24,22743031.0,9999
B,8a615345-97d0-433e-87d1-9de56db1cecd,2024-07-06,9668070.0,1.0
M,1a7bfd10-b163-4748-be93-5049583987ff,2024-07-01,66486.0,5.0
B,1099141d-d4f7-4987-9b5d-43241fe58d80,2024-06-24,65057552.0,2.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-11,38183192.0,3.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-22,83415020.0,3.0
B,5cac0a12-9675-4b47-89b2-c2baccc52219,2024-07-02,17514473.0,1.0
B,4eda86bd-fabb-4d15-84f1-a6740f7cf490,2024-08-07,13911184.0,1.0
M,c8fd6a1a-8261-406f-a526-647632d09d1e,2024-07-27,76138.0,1.0
B,482fc0fc-5050-4dae-aa7e-973f1e6d47f3,2024-07-19,13480491.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-30,88331020.0,2.0
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-06-03,2995005.0,1.0
B,5d02a64e-8abb-4f32-a83b-ea032f682186,2024-08-03,1525000.0,1.0
B,482fc0fc-5050-4dae-aa7e-973f1e6d47f3,2024-07-06,12319480.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-06-06,87455.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-05,11060100.0,1.0
B,fed0c486-fcc3-486f-8749-4d28b0de323f,2024-08-05,12525035.0,1.0
B,95562fc8-113c-4622-b029-e44d88318243,2024-06-11,88380000.0,9999
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-05,64100000.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-06,69098328.0,9999
M,9071acb2-3b78-40e4-866b-5b14121b9213,2024-06-27,68293.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-28,28991102.0,1.0
M,1ac7cbd8-aa1c-4bb8-b53a-0536560d46fa,2024-06-21,16459.0,2.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-06-22,4623011.0,4.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-18,62503222.0,1.0
M,1a7bfd10-b163-4748-be93-5049583987ff,2024-08-01,52910.0,1.0
B,01ceb2f7-f178-4a23-b470-20755a3be241,2024-07-11,40110010.0,2.0
A,f354eb7d-c228-4654-bc0e-63dfbee57a03,2024-07-29,4723.0,1.0
B,44c8dacb-812f-4c0b-bf05-7dd3fac780ee,2024-06-02,44056300.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-09,9910170.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-30,78750830.0,1.0
A,c2e893b6-9ca4-4abf-9b85-1135f3fde4f2,2024-06-29,9310.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-06-22,3918050.0,1.0
M,9b2d87e8-4caf-4c35-bc05-fba0a27e3ab9,2024-07-24,91940.0,9999
M,560683ec-ce0c-4f29-b447-647e41197801,2024-07-11,25093.0,1.0
B,eb83cdae-2684-4046-99de-a999cb593e12,2024-06-18,23820110.0,1.0
B,252abfef-7e62-45b3-b2bd-fecf603c61a5,2024-06-25,1545030.0,1.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-06-20,5025010.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-06-13,68385000.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-08-07,43995.0,1.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-06-10,37925000.0,1.0
B,7833ce97-bf0b-4618-9b37-6b78a9459c98,2024-06-10,13056854.0,9999
M,655a583c-e168-49b3-b988-7008b18bc4ec,2024-06-19,52365.0,9999
B,52d6f6da-b643-4191-8f8f-7b2d2b4363c0,2024-06-25,6850100.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-07-06,89349.0,9999
M,7a226b75-ed68-4d16-903d-438d148dd2fa,2024-07-17,50444.0,1.0
M,d8308d51-f595-492d-a85b-d80b724e87d1,2024-06-16,10300.0,1.0
B,f5aca7c4-711d-40d8-8dc4-e525cdd8c9cc,2024-07-04,58428105.0,1.0
M,bb8e4cc7-e825-4cb6-8f44-28dfcdf3fe8b,2024-08-01,39390.0,2.0
B,8385b744-7cf2-4b52-896c-39a7aecafb74,2024-06-15,4470185.0,1.0
B,defecb65-93a5-43fb-845c-d42201cedcec,2024-06-17,41390090.0,1.0
M,1c359141-0d64-4439-bd48-0dbb2b43d132,2024-07-18,34060.0,1.0
B,d2ade748-d430-4b15-955e-c2a52c3a11ec,2024-06-25,15371272.0,9999
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-07-04,88803480.0,9999
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-07-04,14020750.0,9999
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-07-09,76393000.0,1.0
M,60a46a42-7403-4b2a-94b5-a2155e3baa2f,2024-06-17,78624.0,1.0
M,761112c0-6936-49d0-9927-e37b2d1779dd,2024-06-16,71550.0,1.0
B,f0a937c7-d600-42ac-88af-a12318dd6215,2024-07-09,89535000.0,1.0
M,865a0581-9b40-4a2e-836e-47f87bab5046,2024-07-17,36786.0,1.0
M,57229182-0d9e-4a32-a71f-37f7885269fe,2024-07-28,70141.0,2.0
M,251a3684-7655-4f74-bd0c-d66cbd8dd968,2024-07-23,67320.0,1.0
B,8f6bd223-7bb0-4d79-bd4c-842e7a641ba8,2024-06-03,76630000.0,1.0
B,2bfe7445-86e4-4786-8371-e9ff9f215301,2024-07-25,25250390.0,1.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-06-12,65600390.0,9999
M,dc41ca2d-d51c-4670-91b4-cfeacd35fd64,2024-06-03,36660.0,9999
B,d7084000-7534-42ec-b87b-36efabd2d6c4,2024-06-24,30310670.0,2.0
B,c885af1a-137c-4418-be28-1d97dc3cfb03,2024-06-18,1409003.0,9999
M,2da65c66-a400-4306-ab2b-4107d4b26aa5,2024-07-10,62733.0,9999
B,cad4e0ea-da47-4a7a-bf2c-30d1d6338f38,2024-06-26,37400000.0,10.0
B,e8cf0f82-1eb8-491a-aa21-0e7ec6e008ef,2024-08-06,17800000.0,1.0
M,15089912-d2bd-42aa-b237-cd95a858fb21,2024-08-05,38800.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-08-05,12235430.0,1.0
M,62d89f3f-6c28-4395-a2e0-f76293a197e9,2024-06-06,57610.0,9999
B,81489891-02df-47c1-ab89-17054e339956,2024-07-03,15830000.0,1.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-06-28,65695000.0,9999
M,c2065c2b-ce0a-450d-af66-1c7e265b0f00,2024-07-19,10020.0,1.0
M,b6e305a6-c1c1-499c-bf6f-ab5c84ab8040,2024-07-20,72130.0,1.0
B,fed0c486-fcc3-486f-8749-4d28b0de323f,2024-06-30,13481110.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-15,92704355.0,1.0
B,e8803e79-8224-45a7-9737-d75344477306,2024-07-05,19990223.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-01,4004020.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-05,18130440.0,1.0
B,f5aca7c4-711d-40d8-8dc4-e525cdd8c9cc,2024-06-06,22630010.0,9999
B,56823300-eb5d-4361-a6e7-ac57992e36ce,2024-06-16,88310693.0,1.0
M,761112c0-6936-49d0-9927-e37b2d1779dd,2024-07-05,37179.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-30,38360000.0,9999
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-06-18,66023.0,1.0
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-07-08,2210120.0,2.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-03,89204251.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-07-11,70300.0,2.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-28,18590000.0,1.0
B,f4034be0-1e0c-4df4-980e-3b69af0a5360,2024-06-19,88220000.0,1.0
B,71dd5d13-2387-4759-9669-3a2661e0fe81,2024-07-23,13467080.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-22,68365000.0,9999
B,81489891-02df-47c1-ab89-17054e339956,2024-06-14,65204000.0,1.0
M,60a46a42-7403-4b2a-94b5-a2155e3baa2f,2024-06-20,29089.0,1.0
M,0d6b6825-1760-4d32-9cef-a54b4b8fd421,2024-06-05,77539.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-06-10,78715728.0,9999
B,482fc0fc-5050-4dae-aa7e-973f1e6d47f3,2024-06-20,95590000.0,1.0
M,646f3e1d-457e-47a7-b0e9-980b7042353d,2024-07-06,3650.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-06-17,81650020.0,1.0
B,75daf5c6-9dfa-4b87-aef8-0370e95d00fa,2024-06-22,70754100.0,2.0
M,62d89f3f-6c28-4395-a2e0-f76293a197e9,2024-07-31,96770.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-16,18206290.0,2.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-08-03,64528000.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-06-23,73401609.0,9999
B,fa09fd5f-4953-4bab-a4ea-bdaa5cd9ce54,2024-07-03,48520000.0,1.0
M,7528214a-3af7-47cf-acba-5b2489c83f21,2024-06-20,42032.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-24,29950000.0,3.0
M,1ac7cbd8-aa1c-4bb8-b53a-0536560d46fa,2024-07-16,78390.0,2.0
B,2c18d0cb-ad1d-4567-a492-f94beb37c475,2024-06-10,17168004.0,1.0
M,62d89f3f-6c28-4395-a2e0-f76293a197e9,2024-06-18,45510.0,1.0
B,76809850-27dd-48ff-8abc-5c93b28fa231,2024-07-03,87140000.0,1.0
B,d4a6f9c5-938e-4239-b9b7-69f8b60db089,2024-07-06,48400000.0,1.0
B,99772489-a948-47c1-8a54-fc54ea38f7be,2024-07-05,36201532.0,1.0
B,d7084000-7534-42ec-b87b-36efabd2d6c4,2024-08-07,9750220.0,9999
B,88b010aa-f0e1-4f66-8324-895b9612fc86,2024-08-03,11695364.0,1.0
M,3203a429-e8f4-4e88-bd51-0a4d3e117383,2024-06-08,62923.0,1.0
B,e5911466-1a7c-42e9-90ee-16231ba56749,2024-08-05,9861020.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-25,13186631.0,1.0
M,ceb6c24c-9dbd-41e8-bd7e-b5a07fcad6bc,2024-06-26,88740.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-18,36830000.0,9999
B,016910ce-27cd-4536-9b14-96e9caec3f56,2024-07-04,4747140.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-15,88130314.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-08,69975000.0,2.0
M,1ac7cbd8-aa1c-4bb8-b53a-0536560d46fa,2024-06-28,58140.0,1.0
M,853ab2fb-d359-4813-a7fb-1ea39d2baca2,2024-07-27,22183.0,1.0
M,c55711c0-deaa-4d27-b9c8-f1b177636fbd,2024-06-18,93610.0,9999
B,ebd1eb4d-af9f-4074-95ed-d197b2acc7d6,2024-06-03,18119205.0,1.0
B,e8803e79-8224-45a7-9737-d75344477306,2024-06-21,80220180.0,1.0
B,aec528ad-3700-4779-bf27-ca442375c60e,2024-06-27,17511396.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-03,6833010.0,9999
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-08-04,11608623.0,1.0
M,d9bc982c-4fd0-430a-8f10-3997f1df454c,2024-06-08,84900.0,2.0
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-07-03,18944899.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-23,23035200.0,1.0
B,272ddb46-ffaa-4960-95bd-3a2a8d2497cf,2024-07-15,7179220.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-22,99300000.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-30,18105001.0,1.0
B,25b06ccf-3c6d-4fe8-b8e0-a66d52177bbf,2024-06-16,89882000.0,1.0
M,56fd15f9-0991-459e-9d7f-ac829400566a,2024-06-28,22785.0,1.0
M,ee1f9db2-a827-4559-b3ef-092dcaf437dd,2024-07-08,28219.0,1.0
M,8f5468e8-a41e-402b-8e0f-c679a732aca1,2024-07-24,52107.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,32115050.0,1.0
M,eb071d0c-5304-498d-807f-8490b8bc6e2d,2024-08-02,36720.0,1.0
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-06-07,1870.0,2.0
B,52d6f6da-b643-4191-8f8f-7b2d2b4363c0,2024-07-02,14180000.0,1.0
M,d6191fac-22be-41b5-89f1-b9711971cc32,2024-08-04,73176.0,1.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-07-05,24858680.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-10,74650340.0,1.0
M,d8308d51-f595-492d-a85b-d80b724e87d1,2024-07-04,66650.0,9999
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-09,62732.0,1.0
M,d9bc982c-4fd0-430a-8f10-3997f1df454c,2024-06-22,82198.0,9999
B,0cfa343e-6b4a-4895-9d0e-f917c714ccb2,2024-08-01,88070820.0,2.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-06-29,35404166.0,1.0
B,da7b031a-1f36-47c1-bc0d-14c7c187dd69,2024-06-05,30820490.0,1.0
B,8140cdfd-548f-41d2-b518-45240624ffa5,2024-06-14,38401848.0,9999
